Id,Anime Title,Rating,Studio,Source Material,Demographic,Genre,VAs
'32937','KonoSubarashiiSekainiShukufukuwo!2',8.27,StudioDeen,Lightnovel, 'n/a',"['Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Parody', 'Reincarnation']","['TakahashiRie', 'RieFukushima', 'FukushimaJun', 'JunAmamiya', 'AmamiyaSora', 'SoraKayano', 'KayanoAi', 'AiHorie', 'HorieYui', 'YuiToyosaki', 'ToyosakiAki', 'AkiSuwa', 'SuwaAyaka', 'AyakaNishida', 'NishidaMasakazu', 'MasakazuSuwa', 'SuwaAyaka', 'AyakaNaganawa', 'NaganawaMaria']"
'33206','Kobayashi-sanChinoMaidDragon',7.99,KyotoAnimation,Manga, 'n/a',"['Fantasy', 'SliceofLife']","['NaganawaMaria', 'MariaKuwahara', 'KuwaharaYuuki', 'YuukiTamura', 'TamuraMutsumi', 'MutsumiTakahashi', 'TakahashiMinami', 'MinamiTakada', 'TakadaYuuki', 'YuukiOno', 'OnoDaisuke', 'DaisukeKatou', 'KatouEmiri', 'EmiriIshihara', 'IshiharaKaori', 'KaoriNakamura', 'NakamuraYuuichi', 'YuuichiGotou', 'GotouYuuko']"
'32615','YoujoSenki',7.97,Nut,Lightnovel, 'n/a',"['Action', 'Isekai', 'Military', 'Reincarnation']","['YuukiAoi', 'AoiHayami', 'HayamiSaori', 'SaoriOotsuka', 'OotsukaHouchuu', 'HouchuuMiki', 'MikiShinichiro', 'ShinichiroTomatsu', 'TomatsuHaruka', 'HarukaGenda', 'GendaTesshou', 'TesshouTezuka', 'TezukaHideaki', 'HideakiHamano', 'HamanoDaiki', 'DaikiTobita', 'TobitaNobuo', 'NobuoHoriuchi', 'HoriuchiKenyuu']"
'33487','Masamune-kunnoRevenge',6.74,SILVERLINK.,Manga, 'Shounen',"['Comedy', 'Romance', 'Harem', 'School', 'Shounen']","['OhashiAyaka', 'AyakaHanae', 'HanaeNatsuki', 'NatsukiMimori', 'MimoriSuzuko', 'SuzukoMinase', 'MinaseInori', 'InoriHayami', 'HayamiSaori', 'SaoriOgura', 'OguraYui', 'YuiTadokoro', 'TadokoroAzusa', 'AzusaItou', 'ItouKanae', 'KanaeOogame', 'OogameAsuka', 'AsukaIse', 'IseMariya']"
'33506','AonoExorcist:KyotoFujouou-hen',7.36,A-1Pictures,Manga, 'Shounen',"['Action', 'Fantasy', 'Mythology', 'School', 'Shounen']","['OkamotoNobuhiko', 'NobuhikoFukuyama', 'FukuyamaJun', 'JunKamiya', 'KamiyaHiroshi', 'HiroshiTakagaki', 'TakagakiAyahi', 'AyahiSatou', 'SatouRina', 'RinaHirata', 'HirataHiroaki', 'HiroakiHanazawa', 'HanazawaKana', 'KanaNakai', 'NakaiKazuya', 'KazuyaYusa', 'YusaKouji', 'KoujiKitamura', 'KitamuraEri']"
'32949','KuzunoHonkai',7.17,Lerche,Manga, 'Seinen',"['Drama', 'Romance', 'School', 'Seinen']","['AnzaiChika', 'ChikaShimazaki', 'ShimazakiNobunaga', 'NobunagaTomatsu', 'TomatsuHaruka', 'HarukaToyosaki', 'ToyosakiAki', 'AkiIzawa', 'IzawaShiori', 'ShioriNojima', 'NojimaKenji', 'KenjiAsanuma', 'AsanumaShintarou', 'ShintarouKobayashi', 'KobayashiYuusuke', 'YuusukeFujii', 'FujiiYukiyo', 'YukiyoKijima', 'KijimaRyuuichi']"
'33489','LittleWitchAcademia(TV)',7.82,Trigger,Original, 'n/a',"['Adventure', 'Comedy', 'Fantasy', 'School']","['HanMegumi', 'MegumiMurase', 'MuraseMichiyo', 'MichiyoHikasa', 'HikasaYouko', 'YoukoOrikasa', 'OrikasaFumiko', 'FumikoShida', 'ShidaArisa', 'ArisaHidaka', 'HidakaNoriko', 'NorikoMurakawa', 'MurakawaRie', 'RieHidaka', 'HidakaNoriko', 'NorikoKanemoto', 'KanemotoRyousuke', 'RyousukeUeda', 'UedaReina']"
'33731','GabrielDropOut',7.46,DogaKobo,Manga, 'Shounen',"['Comedy', 'Supernatural', 'Mythology', 'School', 'Shounen']","['OozoraNaomi', 'NaomiTomita', 'TomitaMiyu', 'MiyuOonishi', 'OonishiSaori', 'SaoriHanazawa', 'HanazawaKana', 'KanaMinase', 'MinaseInori', 'InoriUmezu', 'UmezuHideyuki', 'HideyukiSawashiro', 'SawashiroMiyuki', 'MiyukiFuchigami', 'FuchigamiMai', 'MaiMorohoshi', 'MorohoshiSumire', 'SumireIzawa', 'IzawaMikako']"
'33988','Demi-chanwaKataritai',7.56,A-1Pictures,Manga, 'Seinen',"['Comedy', 'Fantasy', 'School', 'Vampire', 'Seinen']","['HondoKaede', 'KaedeHikasa', 'HikasaYouko', 'YoukoSuwabe', 'SuwabeJunichi', 'JunichiShinoda', 'ShinodaMinami', 'MinamiNatsukawa', 'NatsukawaShiina', 'ShiinaLynn', 'LynnHanae', 'HanaeNatsuki', 'NatsukiTsuda', 'TsudaKenjirou', 'KenjirouIshigami', 'IshigamiShizuka', 'ShizukaTanezaki', 'TanezakiAtsumi']"
'34096','Gintama.',8.99,BandaiNamcoPictures,Manga, 'Shounen',"['Action', 'Comedy', 'Sci-Fi', 'GagHumor', 'Historical', 'Parody', 'Samurai', 'Shounen']","['SugitaTomokazu', 'TomokazuKugimiya', 'KugimiyaRie', 'RieIshida', 'IshidaAkira', 'AkiraKoyasu', 'KoyasuTakehito', 'TakehitoSakaguchi', 'SakaguchiDaisuke', 'DaisukeHino', 'HinoSatoshi', 'SatoshiHirano', 'HiranoAya', 'AyaMiki', 'MikiShinichiro', 'ShinichiroTakahashi', 'TakahashiMikako']"
'33743','Fuuka',6.51,Diomedéa,Manga, 'Shounen',"['Drama', 'Romance', 'Ecchi', 'Music', 'School', 'Shounen']","['LynnHayami', 'HayamiSaori', 'SaoriKobayashi', 'KobayashiYuusuke', 'YuusukeKomatsu', 'KomatsuMikako', 'MikakoSaitou', 'SaitouSouma', 'SoumaOkitsu', 'OkitsuKazuyuki', 'KazuyukiNakajima', 'NakajimaMegumi', 'MegumiMitsuhashi', 'MitsuhashiKanako', 'KanakoNakamura', 'NakamuraDaisuke', 'DaisukeOonishi', 'OonishiSaori']"
'33836','Seiren',6.29,StudioGokumiAXsiZ,Original, 'n/a',"['Romance', 'Harem', 'School']","['SakuraAyane', 'AyaneShimoji', 'ShimojiShino', 'ShinoKimura', 'KimuraJuri', 'JuriTamaru', 'TamaruAtsushi', 'AtsushiKuroki', 'KurokiHonoka', 'HonokaNumakura', 'NumakuraManami', 'ManamiMikami', 'MikamiShiori', 'ShioriIzawa', 'IzawaShiori', 'ShioriTamura', 'TamuraYukari', 'YukariAsari', 'AsariRyouta']"
'33095','ShouwaGenrokuRakugoShinjuu:SukerokuFutatabi-hen',8.74,StudioDeen,Manga, 'Josei',"['Drama', 'AdultCast', 'Historical', 'LovePolygon', 'PerformingArts', 'Josei']","['IshidaAkira', 'AkiraSeki', 'SekiTomokazu', 'TomokazuYamadera', 'YamaderaKouichi', 'KouichiKobayashi', 'KobayashiYuu', 'YuuHayashibara', 'HayashibaraMegumi', 'MegumiUshiyama', 'UshiyamaShigeru', 'ShigeruKomatsu', 'KomatsuMikako', 'MikakoYusa', 'YusaKouji', 'KoujiAsai', 'AsaiAyaka', 'AyakaSeki', 'SekiToshihiko']"
'34086','TalesofZestiriatheCross2ndSeason',7.31,ufotable,Game, 'n/a',"['Action', 'Adventure', 'Fantasy']","['OosakaRyouta', 'RyoutaKimura', 'KimuraRyouhei', 'RyouheiFukuen', 'FukuenMisato', 'MisatoKayano', 'KayanoAi', 'AiKomatsu', 'KomatsuMikako', 'MikakoShitaya', 'ShitayaNoriko', 'NorikoOno', 'OnoDaisuke', 'DaisukeSatou', 'SatouRina', 'RinaMorikawa', 'MorikawaToshiyuki', 'ToshiyukiTsuda', 'TsudaKenjirou']"
'33337','ACCA:13-kuKansatsu-ka',7.67,Madhouse,Manga, 'Seinen',"['Drama', 'Fantasy', 'Mystery', 'Detective', 'Seinen']","['ShimonoHiro', 'HiroTsuda', 'TsudaKenjirou', 'KenjirouYusa', 'YusaKouji', 'KoujiSuwabe', 'SuwabeJunichi', 'JunichiYasumoto', 'YasumotoHiroki', 'HirokiMidorikawa', 'MidorikawaHikaru', 'HikaruOokawa', 'OokawaTooru', 'TooruTanaka', 'TanakaAtsuko', 'AtsukoYuuki', 'YuukiAoi', 'AoiMiyano', 'MiyanoMamoru']"
'34051',"""Akiba'sTripTheAnimation""",6.51,Gonzo,Game, 'n/a',"['Action', 'Comedy', 'Supernatural', 'Ecchi', 'OtakuCulture']","['TakahashiRie', 'RieNagaku', 'NagakuYuki', 'YukiIshiya', 'IshiyaHaruki', 'HarukiKouno', 'KounoMarika', 'MarikaNakata', 'NakataJouji', 'JoujiKuno', 'KunoMisaki', 'MisakiTakahashi', 'TakahashiRie', 'RieYuuki', 'YuukiAoi', 'AoiHatano', 'HatanoWataru', 'WataruHashimoto', 'HashimotoChinami']"
'30485','ChäoS;Child',6.33,SILVERLINK.,Visualnovel, 'n/a',"['Mystery', 'Sci-Fi', 'Supernatural', 'Gore', 'Psychological']","['MatsuokaYoshitsugu', 'YoshitsuguUesaka', 'UesakaSumire', 'SumireBridcutt', 'BridcuttSarah', 'SarahEmi', 'EmiBridcutt', 'BridcuttSarah', 'SarahEmi', 'EmiMimori', 'MimoriSuzuko', 'SuzukoNakaya', 'NakayaSayaka', 'SayakaSanada', 'SanadaAsami', 'AsamiMinase', 'MinaseInori', 'InoriFujiwara', 'FujiwaraYuuki', 'YuukiHara', 'HaraYumi']"
'32924','UraraMeirochou',7.12,J.C.Staff,4-komamanga, 'Seinen',"['Comedy', 'Fantasy', 'SliceofLife', 'CGDCT', 'Seinen']","['HaradaSayaka', 'SayakaHondo', 'HondoKaede', 'KaedeKubo', 'KuboYurika', 'YurikaYoshimura', 'YoshimuraHaruka', 'HarukaKayano', 'KayanoAi', 'AiSuwa', 'SuwaAyaka', 'AyakaYahagi', 'YahagiSayuri', 'SayuriNoto', 'NotoMamiko', 'MamikoTakakura', 'TakakuraYuka']"
'34392','OneRoom',5.57,TyphoonGraphics,Original, 'n/a',['SliceofLife'],"['IchimichiMao', 'MaoMurakawa', 'MurakawaRie', 'RieMimori', 'MimoriSuzuko']"
'28833','ChainChronicle:HaecceitasnoHikari',6.57,TelecomAnimationFilmGraphinica,Game, 'n/a',"['Action', 'Adventure', 'Fantasy']","['YamashitaDaiki', 'DaikiSakura', 'SakuraAyane', 'AyaneIshida', 'IshidaAkira', 'AkiraUchida', 'UchidaAya', 'AyaToyonaga', 'ToyonagaToshiyuki', 'ToshiyukiTazawa', 'TazawaMasumi', 'MasumiYanagita', 'YanagitaJunichi', 'JunichiNumakura', 'NumakuraManami', 'ManamiTerasaki', 'TerasakiYuka', 'YukaYuuki', 'YuukiChisa']"
'34126','Rewrite2ndSeason',7.20,8bit,Visualnovel, 'n/a',"['Action', 'Comedy', 'Fantasy', 'Romance', 'Supernatural', 'Military']","['MoritaMasakazu', 'MasakazuHanazawa', 'HanazawaKana', 'KanaSaitou', 'SaitouChiwa', 'ChiwaSuzuki', 'SuzukiKeiko', 'KeikoAsaki', 'AsakiRisa', 'RisaKitamura', 'KitamuraEri', 'EriShinomiya', 'ShinomiyaSaya', 'SayaKonishi', 'KonishiKatsuyuki', 'KatsuyukiYanagita', 'YanagitaJunichi', 'JunichiTouchi', 'TouchiHiroki']"
'32981','HandShakers',5.28,GoHands,Original, 'n/a',['Action'],"['MorohoshiSumire', 'SumireSaitou', 'SaitouSouma', 'SoumaKayano', 'KayanoAi', 'AiMurase', 'MuraseAyumu', 'AyumuKomatsu', 'KomatsuMikako', 'MikakoUesaka', 'UesakaSumire', 'SumireMorikubo', 'MorikuboShoutarou', 'ShoutarouSugita', 'SugitaTomokazu', 'TomokazuIshikawa', 'IshikawaKaito', 'KaitoFukuyama', 'FukuyamaJun']"
'33417','SuperLovers2',7.14,StudioDeen,Manga, 'n/a',"['BoysLove', 'Comedy', 'Drama', 'Romance', 'SliceofLife']","['MinagawaJunko', 'JunkoMaeno', 'MaenoTomoaki', 'TomoakiMatsuoka', 'MatsuokaYoshitsugu', 'YoshitsuguTerashima', 'TerashimaTakuma', 'TakumaTanaka', 'TanakaAtsuko', 'AtsukoMurase', 'MuraseAyumu', 'AyumuSatou', 'SatouTakuya', 'TakuyaSaiga', 'SaigaMitsuki', 'MitsukiFukushima', 'FukushimaJun', 'JunSoumi', 'SoumiYouko']"
'33573','BanGDream!',6.97,XebecIssen,Original, 'n/a',['Music'],"['TerakawaAimi', 'AimiItou', 'ItouAyasa', 'AyasaOhashi', 'OhashiAyaka', 'AyakaOotsuka', 'OotsukaSae', 'SaeNishimoto', 'NishimotoRimi', 'RimiAiba', 'AibaAina', 'AinaMisawa', 'MisawaSachika', 'SachikaItou', 'ItouMiku', 'MikuEndou', 'EndouYurika', 'YurikaKudou', 'KudouHaruka']"
'33089','KemonoFriends',7.53,Yaoyorozu,Game, 'n/a',"['Adventure', 'Comedy', 'Fantasy', 'Anthropomorphic', 'Iyashikei']","['OzakiYuka', 'YukaUchida', 'UchidaAya', 'AyaUchida', 'UchidaAya', 'AyaKomori', 'KomoriMisae', 'MisaeKobayashi', 'KobayashiYuu', 'YuuOno', 'OnoSaki', 'SakiMotomiya', 'MotomiyaKana', 'KanaKaneda', 'KanedaTomoko', 'TomokoItou', 'ItouKanae', 'KanaeMimori', 'MimoriSuzuko']"
'31783','YowamushiPedal:NewGeneration',7.66,TMSEntertainment,Manga, 'Shounen',"['Sports', 'Shounen']","['YamashitaDaiki', 'DaikiFukushima', 'FukushimaJun', 'JunKishio', 'KishioDaisuke', 'DaisukeToriumi', 'ToriumiKousuke', 'KousukeMatsuoka', 'MatsuokaYoshitsugu', 'YoshitsuguShimono', 'ShimonoHiro', 'HiroYusa', 'YusaKouji', 'KoujiMorikubo', 'MorikuboShoutarou', 'ShoutarouYoshino', 'YoshinoHiroyuki', 'HiroyukiYonaga', 'YonagaTsubasa']"
'34148','NyankoDays',6.62,EMTSquared,4-komamanga, 'n/a',"['Comedy', 'SliceofLife', 'CGDCT', 'Pets']","['YamazakiErii', 'EriiKido', 'KidoIbuki', 'IbukiKomatsu', 'KomatsuMikako', 'MikakoUehara', 'UeharaAkari', 'AkariOozora', 'OozoraNaomi', 'NaomiUdono', 'UdonoMayu', 'MayuAranami', 'AranamiKazusa']"
'32878','ēlDLIVE',6.11,Pierrot,Manga, 'Shounen',"['Action', 'Sci-Fi', 'Detective', 'Space', 'Shounen']","['MuraseAyumu', 'AyumuHayami', 'HayamiSaori', 'SaoriSuzuki', 'SuzukiTatsuhisa', 'TatsuhisaKugimiya', 'KugimiyaRie', 'RieMatsuoka', 'MatsuokaYoshitsugu', 'YoshitsuguLynn', 'LynnIida', 'IidaRiho', 'RihoKondou', 'KondouTakashi', 'TakashiKimura', 'KimuraAkiko', 'AkikoKamiya', 'KamiyaHiroshi']"
'33019','Reikenzan:EichienoShikaku',6.87,StudioDeen,Lightnovel, 'n/a',"['Comedy', 'Fantasy']", ''
'33983','Onihei',7.30,StudioM2,Novel, 'Seinen',"['Historical', 'Seinen']","['HoriuchiKenyuu', 'KenyuuOkamoto', 'OkamotoNobuhiko', 'NobuhikoPark', 'ParkRomi', 'RomiSenbongi', 'SenbongiSayaka', 'SayakaHayashibara', 'HayashibaraMegumi', 'MegumiIwao', 'IwaoJunko', 'JunkoNishimura', 'NishimuraTomomichi', 'TomomichiTakaguchi', 'TakaguchiKousuke', 'KousukeFujiwara', 'FujiwaraTakahiro', 'TakahiroTsuda', 'TsudaShouko']"
'34467','YamiShibai4',5.79,ILCA,Original, 'n/a',"['AvantGarde', 'Horror', 'Supernatural']", ''
'31422','MinamiKamakuraKoukouJoshiJitenshabu',6.32,J.C.StaffA.C.G.T.,Manga, 'Shounen',"['Sports', 'CGDCT', 'School', 'Shounen']","['UedaReina', 'ReinaTakamori', 'TakamoriNatsumi', 'NatsumiHirose', 'HiroseYuuki', 'YuukiFujiwara', 'FujiwaraNatsumi', 'NatsumiTakeuchi', 'TakeuchiEmiko', 'EmikoKitou', 'KitouAkari', 'AkariFukuo', 'FukuoYui', 'YuiKubo', 'KuboYurika', 'YurikaWatabe', 'WatabeSayumi']"
'34289','SchoolgirlStrikers:AnimationChannel',5.70,J.C.Staff,Game, 'n/a',"['Action', 'Sci-Fi', 'School']","['HidakaRina', 'RinaHanazawa', 'HanazawaKana', 'KanaOgura', 'OguraYui', 'YuiSawashiro', 'SawashiroMiyuki', 'MiyukiIshihara', 'IshiharaKaori', 'KaoriIse', 'IseMariya', 'MariyaAsakawa', 'AsakawaYuu', 'YuuNonaka', 'NonakaAi', 'AiMitsuishi', 'MitsuishiKotono', 'KotonoKobayashi', 'KobayashiYuu']"
'33788','Marginal#4:KisskaraTsukuruBigBang',6.69,J.C.Staff,Music, 'n/a',"['Comedy', 'Idols', '(Male)', 'Music', 'School']","['SuzukiYuto', 'YutoMasuda', 'MasudaToshiki', 'ToshikiKENN', 'KENNTakahashi', 'TakahashiNaozumi', 'NaozumiAoi', 'AoiShouta', 'ShoutaToyonaga', 'ToyonagaToshiyuki', 'ToshiyukiSomeya', 'SomeyaToshiyuki', 'ToshiyukiOokawa', 'OokawaGenki', 'GenkiYaoya', 'YaoyaKyou', 'KyouSawashiro', 'SawashiroChiharu']"
'33447','Piace:WatashinoItalian',5.87,Zero-G,Webmanga, 'n/a',"['Comedy', 'Gourmet', 'SliceofLife', 'Workplace']","['YonaiYuki', 'YukiAzakami', 'AzakamiYouhei', 'YouheiYashiro', 'YashiroTaku', 'TakuHikasa', 'HikasaYouko', 'YoukoSenbongi', 'SenbongiSayaka', 'SayakaIgarashi', 'IgarashiHiromi', 'HiromiTakatsuka', 'TakatsukaTomohito', 'TomohitoKobayashi', 'KobayashiAika', 'AikaJuku', 'JukuIkkyuu']"
'34028','IdolJihen',5.67,MAPPAStudioVOLN,Original, 'n/a',"['Idols', '(Female)', 'Music']","['YashimaSarara', 'SararaFuchigami', 'FuchigamiMai', 'MaiUeda', 'UedaReina', 'ReinaLynn', 'LynnAkasaki', 'AkasakiChinatsu', 'ChinatsuNakaya', 'NakayaSayaka', 'SayakaKubo', 'KuboYurika', 'YurikaKido', 'KidoIbuki', 'IbukiAnzai', 'AnzaiChika', 'ChikaYamamoto', 'YamamotoNozomi']"
'34290','Kirakira☆PrecureALaMode',7.06,ToeiAnimation,Original, 'Shoujo',"['Action', 'Fantasy', 'Gourmet', 'SliceofLife', 'MahouShoujo', 'Shoujo']","['FujitaSaki', 'SakiMori', 'MoriNanako', 'NanakoMiyama', 'MiyamaKaren', 'KarenFukuhara', 'FukuharaHaruka', 'HarukaMuranaka', 'MuranakaTomo', 'TomoMinase', 'MinaseInori', 'InoriHikisaka', 'HikisakaRie', 'RieMinagawa', 'MinagawaJunko', 'JunkoTada', 'TadaKonomi', 'KonomiChiba', 'ChibaChiemi']"
'34295','ChoboraunyopomiGekijouDaiSanMakuAiMaiMii:SurgicalFriends',6.04,Seven,4-komamanga, 'n/a',"['Comedy', 'SliceofLife']", ''
'34088','Chiruran:NibunnoIchi',5.63,LandQstudios,Manga, 'n/a',"['Action', 'Comedy', 'Historical']","['YonagaTsubasa', 'TsubasaKimura', 'KimuraRyouhei', 'RyouheiAoi', 'AoiShouta', 'ShoutaSuzuki', 'SuzukiTatsuhisa', 'TatsuhisaTakagi', 'TakagiWataru', 'WataruUmehara', 'UmeharaYuuichirou', 'YuuichirouFurukawa', 'FurukawaMakoto', 'MakotoTakagi', 'TakagiWataru', 'WataruKonishi', 'KonishiKatsuyuki', 'KatsuyukiOchiai', 'OchiaiFukushi']"
'34223','ForestFairyFive',3.38,[],Picturebook, 'n/a',"['Comedy', 'Fantasy', 'Music']",['NakanoAimi']
'34738','SengokuChoujuuGiga:Otsu',5.85,ILCA,Original, 'n/a',"['Supernatural', 'Historical', 'Mythology', 'Samurai']", ''
'32830','ChouShounenTanteidanNeo',5.19,DLE,Novel, 'n/a',['Mystery'],"['HosoyaYoshimasa', 'YoshimasaEguchi', 'EguchiTakuya', 'TakuyaUesaka', 'UesakaSumire', 'SumireKimura', 'KimuraRyouhei', 'RyouheiHanazawa', 'HanazawaKana', 'KanaHorii', 'HoriiChado', 'ChadoKuno', 'KunoMisaki']"
'34503','KochinPa!Dainiki',4.48,[],Other, 'n/a',['Comedy'],"['PileHanazawa', 'HanazawaKana', 'KanaIguchi', 'IguchiYuka']"
'34502','InazmaDelivery',6.30,KanabanGraphics,Original, 'n/a',"['Action', 'Comedy', 'Sci-Fi']", ''
'35156','High&Low:G-Sword',4.80,[],Other, 'Shounen',"['Action', 'Drama', 'Shounen']", ''
'34309','NananinnoAyakashi:ChimiChimiMouryou!!GendaiMonogatari',-1,DLE,Original, 'n/a',"['Comedy', 'Supernatural']", ''
'34456','SentaiHeroSukiyakiForce:GunmanoHeiwawoNegauSeason',-1,Studio4°C,Original, 'n/a',"['Comedy', 'Parody', 'SuperPower']", ''
'34852','Pikaia!!',-1,OLM,Original, 'Kids',"['Drama', 'SliceofLife', 'Kids']", ''
'33473','TokyoFutagoAthletic',5.87,Ripromo,Original, 'n/a',"['Comedy', 'Sports']", ''
'34488','GanGanGanko-chan',-1,10Gauge,Other, 'Kids',"['Comedy', 'Sci-Fi', 'Kids']", ''
'34794','YukainaAnimalBus',-1,TMSEntertainment,Original, 'Kids',"['Comedy', 'Kids']", ''
'48326','GeoMecha:BeastGuardian',-1,[],Original, 'Kids',"['Action', 'Sci-Fi', 'Mecha', 'Kids']", ''
'48344','TaoleujimaBeoseuteo',-1,[],Original, 'Kids',"['Comedy', 'Mecha', 'Kids']", ''
'44151','SaiErHaoSeason8:HuanmengZhanJi',-1,[],Game, 'Kids',['Kids'], ''
'48154','NaechinguMacada',-1,[],Unknown, 'Kids',"['Fantasy', 'Anthropomorphic', 'Kids']", ''
'25777','ShingekinoKyojinSeason2',8.50,WitStudio,Manga, 'Shounen',"['Action', 'Drama', 'Gore', 'Military', 'Survival', 'Shounen']","['KajiYuuki', 'YuukiIshikawa', 'IshikawaYui', 'YuiInoue', 'InoueMarina', 'MarinaKamiya', 'KamiyaHiroshi', 'HiroshiOno', 'OnoDaisuke', 'DaisukePark', 'ParkRomi', 'RomiKobayashi', 'KobayashiYuu', 'YuuHosoya', 'HosoyaYoshimasa', 'YoshimasaTaniyama', 'TaniyamaKishou', 'KishouShimamura', 'ShimamuraYuu']"
'33486','BokunoHeroAcademia2ndSeason',8.14,Bones,Manga, 'Shounen',"['Action', 'School', 'SuperPower', 'Shounen']","['KajiYuuki', 'YuukiYamashita', 'YamashitaDaiki', 'DaikiOkamoto', 'OkamotoNobuhiko', 'NobuhikoMiyake', 'MiyakeKenta', 'KentaSakura', 'SakuraAyane', 'AyaneIshikawa', 'IshikawaKaito', 'KaitoSuwabe', 'SuwabeJunichi', 'JunichiMasuda', 'MasudaToshiki', 'ToshikiFukuen', 'FukuenMisato', 'MisatoYuuki', 'YuukiAoi']"
'34566','Boruto:NarutoNextGenerations',5.78,Pierrot,Manga, 'Shounen',"['Action', 'Adventure', 'Fantasy', 'MartialArts', 'Shounen']","['SanpeiYuuko', 'YuukoKikuchi', 'KikuchiKokoro', 'KokoroKijima', 'KijimaRyuuichi', 'RyuuichiUchida', 'UchidaYuuma', 'YuumaTakeuchi', 'TakeuchiJunko', 'JunkoInoue', 'InoueKazuhiko', 'KazuhikoSugiyama', 'SugiyamaNoriaki', 'NoriakiMorikubo', 'MorikuboShoutarou', 'ShoutarouOotsuka', 'OotsukaHouchuu', 'HouchuuIshida', 'IshidaAkira']"
'32901','Eromanga-sensei',6.38,A-1Pictures,Lightnovel, 'n/a',"['Comedy', 'Drama', 'Romance', 'Ecchi']","['FujitaAkane', 'AkaneMatsuoka', 'MatsuokaYoshitsugu', 'YoshitsuguHanazawa', 'HanazawaKana', 'KanaTaketatsu', 'TaketatsuAyana', 'AyanaNakamura', 'NakamuraYuuichi', 'YuuichiTakahashi', 'TakahashiMinami', 'MinamiNabatame', 'NabatameHitomi', 'HitomiKido', 'KidoIbuki', 'IbukiOonishi', 'OonishiSaori', 'SaoriIshikawa', 'IshikawaYui']"
'32951','RokudenashiMajutsuKoushitoAkashicRecords',7.15,LIDENFILMS,Lightnovel, 'n/a',"['Action', 'Fantasy', 'School']","['FujitaAkane', 'AkaneSaitou', 'SaitouSouma', 'SoumaMiyamoto', 'MiyamotoYume', 'YumeOzawa', 'OzawaAri', 'AriKitamura', 'KitamuraEri', 'EriKotobuki', 'KotobukiMinako', 'MinakoTakahashi', 'TakahashiHiroki', 'HirokiIshikawa', 'IshikawaYui', 'YuiHikasa', 'HikasaYouko', 'YoukoTazawa', 'TazawaMasumi']"
'34822','TsukigaKirei',8.08,feel.,Original, 'n/a',"['Romance', 'School']","['KoharaKonomi', 'KonomiChiba', 'ChibaShouya', 'ShouyaMurakawa', 'MurakawaRie', 'RieTamaru', 'TamaruAtsushi', 'AtsushiFudemura', 'FudemuraEishin', 'EishinIwanaka', 'IwanakaMutsuki', 'MutsukiChisuga', 'ChisugaHaruka', 'HarukaMaekawa', 'MaekawaRyouko', 'RyoukoShiraishi', 'ShiraishiHaruka', 'HarukaInoue', 'InoueKikuko']"
'34561','Re:Creators',7.55,TROYCA,Original, 'n/a',"['Action', 'Fantasy', 'Sci-Fi', 'Mecha']","['ToyosakiAki', 'AkiMinase', 'MinaseInori', 'InoriKomatsu', 'KomatsuMikako', 'MikakoSuzumura', 'SuzumuraKenichi', 'KenichiAmamiya', 'AmamiyaSora', 'SoraYamashita', 'YamashitaDaiki', 'DaikiOno', 'OnoAtsushi', 'AtsushiSakamoto', 'SakamotoMaaya', 'MaayaMurakawa', 'MurakawaRie', 'RieHikasa', 'HikasaYouko']"
'32887','DungeonniDeaiwoMotomerunowaMachigatteiruDaroukaGaiden:SwordOratoria',7.06,J.C.Staff,Lightnovel, 'n/a',"['Action', 'Adventure', 'Fantasy']","['OonishiSaori', 'SaoriKimura', 'KimuraJuri', 'JuriMatsuoka', 'MatsuokaYoshitsugu', 'YoshitsuguMinase', 'MinaseInori', 'InoriUchida', 'UchidaMaaya', 'MaayaHikasa', 'HikasaYouko', 'YoukoSaitou', 'SaitouSouma', 'SoumaOkamoto', 'OkamotoNobuhiko', 'NobuhikoMurakawa', 'MurakawaRie', 'RieIshigami', 'IshigamiShizuka']"
'33502','ShuumatsuNaniShitemasuka?IsogashiiDesuka?SukutteMoratteIiDesuka?',7.68,SatelightC2C,Lightnovel, 'n/a',"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']","['TadokoroAzusa', 'AzusaArai', 'AraiRyouhei', 'RyouheiUehara', 'UeharaAkari', 'AkariMachico', 'MachicoAranami', 'AranamiKazusa', 'KazusaOkada', 'OkadaHikari', 'HikariInoue', 'InoueKikuko', 'KikukoSatou', 'SatouRina', 'RinaKubo', 'KuboYurika', 'YurikaKino', 'KinoHina']"
'33475','BusouShoujoMachiavellianism',6.90,SILVERLINK.Connect,Manga, 'Shounen',"['Action', 'Comedy', 'School', 'Shounen']","['MatsuiEriko', 'ErikoNishida', 'NishidaNozomi', 'NozomiTakada', 'TakadaYuuki', 'YuukiHatanaka', 'HatanakaTasuku', 'TasukuHioka', 'HiokaNatsumi', 'NatsumiKitahara', 'KitaharaSayaka', 'SayakaHidaka', 'HidakaRina', 'RinaFujita', 'FujitaSaki', 'SakiItou', 'ItouMiku', 'MikuKohinata', 'KohinataAkane']"
